"Town","County","Street_Name","Sensor_ID","Latitude","Longitude","Date","Time","Direction_West","Direction_East","Week_Year"
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"00:00:24",17,16,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"00:15:33",16,10,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"00:30:10",17,13,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"00:45:32",8,5,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"01:00:00",8,5,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"01:15:46",5,7,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"01:30:55",7,13,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"01:45:04",5,4,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"02:00:59",2,2,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"02:15:32",5,3,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"02:30:33",1,0,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"02:45:55",2,4,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"03:00:37",0,2,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"03:15:24",0,3,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"03:45:32",1,1,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"04:00:11",1,5,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"04:15:09",6,5,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"04:30:43",7,10,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"04:45:09",3,7,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"05:00:39",4,10,34
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-08-22,"05:15:42",6,17,34
