"Town","County","Street_Name","Sensor_ID","Latitude","Longitude","Date","Time","Direction_West","Direction_East","Week_Year"
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"00:00:49",33,10,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"00:15:12",20,31,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"00:30:14",14,28,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"00:45:04",20,36,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"01:00:09",14,27,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"01:15:07",15,28,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"01:30:05",14,17,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"01:45:25",11,15,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"02:00:00",17,18,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"02:15:40",14,29,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"02:30:25",14,18,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"02:45:54",9,17,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"03:00:09",7,7,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"03:15:52",3,10,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"03:30:38",2,3,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"03:45:18",2,6,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"04:00:12",2,5,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"04:15:08",1,4,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"04:30:19",5,3,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"04:45:38",7,7,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"05:00:44",2,2,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"05:15:39",1,5,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"05:30:40",3,13,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"05:45:53",3,9,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"06:00:12",2,7,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"06:15:02",2,12,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"06:30:11",0,13,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"06:45:18",3,14,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"07:00:41",6,13,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"07:15:31",13,17,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"07:30:31",9,23,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"07:45:11",8,29,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"08:00:28",9,23,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"08:15:20",12,13,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"08:30:31",20,47,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"08:45:05",14,49,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"09:00:05",20,34,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"09:15:06",27,63,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"09:30:06",32,67,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"09:45:16",35,89,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"10:00:05",43,83,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"10:15:09",45,93,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"10:30:06",54,84,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"10:45:09",52,100,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"11:00:07",52,127,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"11:15:19",56,113,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"11:30:04",64,129,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"11:45:04",80,129,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"12:00:13",71,147,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"12:15:00",68,133,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"12:30:00",71,154,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"12:45:06",74,147,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"13:00:03",78,133,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"13:15:00",86,141,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"13:30:11",83,147,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"13:45:05",95,153,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"14:00:00",80,110,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"14:15:06",72,142,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"14:30:05",72,128,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"14:45:05",90,134,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"15:00:05",74,123,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"15:15:05",76,133,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"15:30:06",79,128,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"15:45:05",78,129,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"16:00:09",17,41,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"16:15:11",74,134,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"16:30:05",70,126,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"16:45:04",65,131,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"17:00:00",62,144,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"17:15:10",91,127,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"17:30:07",77,115,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"17:45:06",73,108,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"18:00:08",77,97,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"18:15:21",58,125,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"18:30:05",58,106,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"18:45:04",66,117,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"19:00:05",62,103,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"19:15:06",74,118,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"19:30:08",63,117,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"19:45:09",73,109,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"20:00:10",62,106,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"20:15:08",60,104,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"20:30:06",47,85,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"20:45:07",36,79,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"21:00:06",36,60,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"21:15:00",49,70,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"21:30:09",44,66,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"21:45:10",36,50,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"22:00:15",40,38,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"22:15:18",32,28,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"22:30:13",19,34,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"22:45:10",20,22,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"23:00:14",25,24,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"23:15:43",22,28,23
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-06-06,"23:30:28",7,16,23
