"Town","County","Street_Name","Sensor_ID","Latitude","Longitude","Date","Time","Direction_West","Direction_East","Week_Year"
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"00:00:27",18,45,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"00:15:12",14,18,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"00:30:21",19,23,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"00:45:18",17,40,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"01:00:44",18,24,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"01:15:28",15,31,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"01:30:30",23,31,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"01:45:19",15,35,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"02:00:09",15,43,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"02:15:06",24,39,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"02:30:24",11,34,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"02:45:16",9,39,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"03:00:57",6,20,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"03:15:14",7,14,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"03:30:26",4,10,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"03:45:47",3,10,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"04:00:19",9,5,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"04:15:19",3,10,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"04:30:08",1,2,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"04:45:46",2,7,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"05:00:00",2,6,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"05:15:35",2,3,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"05:30:48",3,8,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"05:45:21",3,10,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"06:00:23",3,3,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"06:15:03",2,13,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"06:30:00",3,19,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"06:45:07",8,16,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"07:00:22",3,14,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"07:15:37",5,16,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"07:30:16",8,28,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"07:45:12",10,27,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"08:00:12",7,23,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"08:15:16",15,20,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"08:30:10",18,45,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"08:45:03",22,48,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"09:00:20",24,47,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"09:15:41",19,65,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"09:30:09",29,58,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"09:45:16",42,84,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"10:00:05",40,78,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"10:15:00",44,108,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"10:30:08",57,96,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"10:45:04",56,136,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"11:00:18",66,129,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"11:15:00",47,110,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"11:30:03",70,137,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"11:45:00",68,147,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"12:00:01",75,120,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"12:15:00",63,130,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"12:30:03",87,157,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"12:45:09",69,143,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"13:00:07",72,168,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"13:15:04",77,149,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"13:30:09",69,158,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"13:45:26",74,130,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"14:00:00",79,135,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"14:15:03",76,137,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"14:30:07",76,129,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"14:45:00",65,118,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"15:00:04",66,154,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"15:15:05",82,136,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"15:30:06",62,139,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"15:45:00",70,128,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"16:00:03",90,138,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"16:15:04",85,133,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"16:30:04",56,132,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"16:45:03",78,119,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"17:00:00",84,153,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"17:15:13",90,158,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"17:30:20",76,118,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"17:45:00",70,111,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"18:00:00",76,136,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"18:15:00",70,131,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"18:30:04",49,115,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"18:45:03",58,110,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"19:00:03",58,120,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"19:15:04",61,96,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"19:30:03",62,105,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"19:45:06",46,103,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"20:00:27",55,103,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"20:15:18",56,109,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"20:30:08",61,81,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"20:45:07",41,67,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"21:00:14",49,67,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"21:15:08",44,54,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"21:30:04",44,63,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"21:45:11",39,40,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"22:00:06",29,34,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"22:15:28",26,33,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"22:30:13",15,22,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"22:45:11",25,24,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"23:00:21",12,20,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"23:15:37",13,20,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"23:30:18",7,14,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-02,"23:45:27",8,19,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"00:00:15",7,14,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"00:15:15",5,9,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"00:30:35",3,7,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"00:45:54",2,10,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"01:00:12",6,7,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"01:15:47",3,3,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"01:30:45",3,1,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"01:45:12",1,4,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"02:00:05",1,2,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"02:15:19",0,2,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"02:30:16",0,3,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"02:45:30",0,1,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"03:00:30",3,0,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"03:15:43",0,1,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"03:30:58",0,2,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"03:45:42",3,4,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"04:00:11",5,7,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"04:15:07",5,10,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"04:30:39",4,13,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"04:45:37",2,14,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"05:00:57",4,4,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"05:15:37",9,15,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"05:30:08",13,30,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"05:45:03",8,42,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"06:00:15",6,47,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"06:15:15",10,52,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"06:30:03",13,63,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"06:45:37",18,75,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"07:00:33",18,55,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"07:15:03",28,79,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"07:30:08",25,94,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"07:45:05",40,108,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"08:00:15",62,122,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"08:15:00",66,120,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"08:30:07",87,93,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"08:45:05",77,152,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"09:00:00",71,84,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"09:15:00",65,156,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"09:30:07",65,133,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"09:45:03",52,125,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"10:00:13",70,126,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"10:15:09",55,98,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"10:30:10",76,135,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"10:45:04",66,117,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"11:00:04",71,144,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"11:15:19",58,102,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"11:30:00",64,102,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"11:45:21",64,30,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"12:00:04",69,126,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"12:15:00",82,61,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"12:30:00",59,143,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"12:45:11",60,121,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"13:00:05",61,122,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"13:15:03",69,118,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"13:30:06",63,117,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"13:45:03",76,137,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"14:00:06",85,116,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"14:15:07",75,122,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"14:30:28",80,108,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"14:45:03",75,127,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"15:00:10",74,137,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"15:15:04",90,112,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"15:30:00",68,102,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"15:45:03",83,123,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"16:00:04",74,101,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"16:15:10",55,143,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"16:30:03",71,129,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"16:45:05",73,135,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"17:00:04",83,128,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"17:15:03",71,142,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"17:30:03",83,71,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"17:45:07",84,122,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"18:00:05",98,140,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"18:15:03",77,81,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"18:30:00",76,122,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"18:45:03",70,125,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"19:00:12",85,133,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"19:15:03",75,105,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"19:30:00",50,101,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"19:45:00",52,102,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"20:00:04",70,112,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"20:15:12",75,79,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"20:30:03",56,57,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"20:45:17",46,64,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"21:00:05",42,60,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"21:15:19",36,67,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"21:30:00",37,30,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"21:45:08",34,38,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"22:00:08",22,42,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"22:15:00",19,20,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"22:30:05",22,19,18
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-03,"22:45:39",16,18,18
