"Town","County","Street_Name","Sensor_ID","Latitude","Longitude","Date","Time","Direction_West","Direction_East","Week_Year"
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"00:00:28",14,26,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"00:15:12",7,17,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"00:30:07",7,17,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"00:45:07",8,18,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"01:00:16",3,7,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"01:15:22",4,3,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"01:30:22",5,4,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"01:45:35",2,2,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"02:00:53",3,6,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"02:15:49",2,2,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"02:30:15",2,7,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"02:45:53",0,4,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"03:00:55",1,0,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"03:15:15",2,1,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"03:30:24",1,1,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"03:45:54",0,4,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"04:00:19",2,8,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"04:15:45",3,9,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"04:30:51",4,9,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"04:45:04",3,11,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"05:00:05",1,5,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"05:15:28",8,18,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"05:30:08",12,20,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"05:45:25",6,29,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"06:00:12",6,27,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"06:15:11",7,55,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"06:30:48",10,48,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"06:45:45",12,61,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"07:00:15",17,52,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"07:15:07",20,57,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"07:30:00",27,73,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"07:45:36",26,71,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"08:00:08",37,91,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"08:15:08",48,102,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"08:30:00",44,112,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"08:45:20",63,112,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"09:00:15",53,104,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"09:15:14",57,125,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"09:30:00",59,114,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"09:45:13",54,122,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"10:00:13",64,100,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"10:15:03",59,124,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"10:30:00",68,146,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"10:45:04",58,114,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"11:00:06",62,127,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"11:15:06",58,91,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"11:30:11",74,108,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"11:45:11",72,131,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"12:00:04",71,122,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"12:15:06",62,131,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"12:30:13",71,136,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"12:45:12",71,126,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"13:00:03",51,136,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"13:15:05",54,107,30
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-25,"13:30:04",65,113,30
