"Town","County","Street_Name","Sensor_ID","Latitude","Longitude","Date","Time","Direction_West","Direction_East","Week_Year"
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"00:00:19",6,8,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"00:15:19",1,3,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"00:30:12",0,5,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"00:45:08",3,4,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"01:00:48",2,2,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"01:15:13",0,4,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"01:30:12",3,3,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"01:45:45",2,1,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"02:00:12",0,1,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"02:15:06",1,2,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"02:45:09",1,4,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"03:00:57",1,1,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"03:30:13",0,2,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"03:45:33",1,7,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"04:00:39",2,6,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"04:15:32",1,8,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"04:30:19",0,8,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"04:45:10",4,9,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"05:00:12",3,10,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"05:15:49",8,18,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"05:30:45",9,20,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"05:45:41",5,41,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"06:00:10",5,40,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"06:15:32",8,41,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"06:30:03",11,51,3
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-20,"06:45:03",16,70,3
