"Town","County","Street_Name","Sensor_ID","Latitude","Longitude","Date","Time","Direction_West","Direction_East","Week_Year"
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"00:00:26",13,10,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"00:15:17",8,8,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"00:30:54",6,8,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"00:45:06",11,6,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"01:00:32",1,12,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"01:15:13",4,3,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"01:30:29",1,5,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"01:45:50",4,6,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"02:00:24",1,3,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"02:15:45",3,5,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"02:30:18",0,1,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"02:45:40",2,3,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"03:00:26",0,1,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"03:15:36",1,3,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"03:30:37",1,2,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"03:45:24",0,2,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"04:00:22",2,8,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"04:15:29",2,3,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"04:30:40",3,13,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"04:45:15",2,2,22
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-05-30,"05:00:08",9,10,22
