"Town","County","Street_Name","Sensor_ID","Latitude","Longitude","Date","Time","Direction_West","Direction_East","Week_Year"
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"00:00:30",13,14,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"00:15:47",10,12,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"00:30:32",16,8,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"00:45:05",16,12,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"01:00:32",19,17,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"01:15:05",10,8,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"01:30:11",6,5,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"01:45:58",2,2,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"02:00:02",2,1,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"02:15:44",3,4,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"02:30:20",0,1,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"02:45:23",1,3,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"03:00:50",0,1,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"03:15:08",2,2,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"03:30:56",0,3,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"03:45:12",0,3,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"04:00:19",3,3,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"04:15:23",4,5,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"04:30:36",2,7,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"04:45:43",1,11,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"05:00:25",2,6,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"05:15:15",14,8,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"05:30:07",9,24,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"05:45:31",7,37,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"06:00:16",6,45,17
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-04-25,"06:15:16",11,45,17
