"Town","County","Street_Name","Sensor_ID","Latitude","Longitude","Date","Time","Direction_West","Direction_East","Week_Year"
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"00:00:00",12,12,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"00:15:28",5,8,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"00:30:15",7,8,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"00:45:15",4,8,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"01:00:14",2,8,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"01:15:59",4,1,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"01:30:57",6,3,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"01:45:50",0,5,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"02:15:43",1,5,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"02:30:51",0,2,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"02:45:34",2,2,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"03:00:48",4,2,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"03:15:52",0,3,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"03:30:17",1,2,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"03:45:43",0,4,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"04:00:04",1,5,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"04:15:15",4,9,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"04:30:05",4,7,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"04:45:50",0,11,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"05:00:46",7,7,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"05:15:30",6,13,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"05:30:18",7,24,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"05:45:51",7,38,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"06:00:18",7,40,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"06:15:17",5,38,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"06:30:03",10,59,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"06:45:03",24,60,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"07:00:03",22,64,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"07:15:04",34,86,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"07:30:25",33,79,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"07:45:04",35,100,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"08:00:04",50,113,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"08:15:03",78,151,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"08:30:04",99,159,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"08:45:07",100,89,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"09:00:04",68,66,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"09:15:05",64,138,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"09:30:05",54,129,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"09:45:05",51,69,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"10:00:09",47,128,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"10:15:00",50,115,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"10:30:07",63,123,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"10:45:17",66,114,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"11:00:12",64,122,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"11:15:05",63,127,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"11:30:00",54,125,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"11:45:05",71,88,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"12:00:06",65,136,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"12:15:00",80,147,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"12:30:16",59,28,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"12:45:13",65,133,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"13:00:00",69,122,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"13:15:03",67,120,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"13:30:00",55,114,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"13:45:05",77,114,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"14:00:14",68,124,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"14:15:06",89,144,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"14:30:03",70,103,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"14:45:03",72,128,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"15:00:00",72,132,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"15:15:03",58,134,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"15:30:04",76,133,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"15:45:00",73,119,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"16:00:01",71,131,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"16:15:03",68,135,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"16:30:10",83,145,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"16:45:04",78,100,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"17:00:03",87,142,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"17:15:03",83,127,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"17:30:03",96,124,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"17:45:05",88,118,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"18:00:09",94,122,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"18:15:08",73,105,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"18:30:03",66,88,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"18:45:13",66,116,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"19:00:03",63,105,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"19:15:17",49,99,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"19:30:04",48,87,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"19:45:04",46,80,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"20:00:00",54,70,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"20:15:15",25,58,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"20:30:16",38,50,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"20:45:05",43,63,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"21:00:03",37,42,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"21:15:04",26,44,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"21:30:08",22,36,4
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-01-24,"21:45:03",18,33,4
