"Town","County","Street_Name","Sensor_ID","Latitude","Longitude","Date","Time","Direction_West","Direction_East","Week_Year"
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"00:00:28",12,19,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"00:15:24",8,5,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"00:30:59",5,10,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"00:45:35",5,6,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"01:00:56",5,8,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"01:15:09",1,2,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"01:30:17",3,3,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"01:45:12",0,4,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"02:00:56",0,1,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"02:15:20",1,1,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"02:45:10",0,4,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"03:00:09",1,1,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"03:15:09",1,6,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"03:30:44",0,1,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"03:45:07",0,3,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"04:00:33",1,4,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"04:15:36",2,10,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"04:30:46",2,8,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"04:45:13",3,10,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"05:00:57",4,9,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"05:15:36",8,14,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"05:30:25",5,26,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"05:45:22",9,35,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"06:00:00",4,36,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"06:15:29",4,40,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"06:30:23",11,50,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"06:45:22",28,60,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"07:00:56",16,43,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"07:15:24",19,47,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"07:30:04",22,79,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"07:45:04",31,104,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"08:00:05",29,75,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"08:15:12",27,90,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"08:30:06",49,31,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"08:45:06",50,66,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"09:00:11",42,108,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"09:15:07",49,106,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"09:30:00",36,107,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"09:45:05",48,112,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"10:00:05",55,109,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"10:15:05",52,112,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"10:30:03",36,133,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"10:45:01",63,113,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"11:00:04",57,118,8
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-02-21,"11:15:07",63,114,8
