"Town","County","Street_Name","Sensor_ID","Latitude","Longitude","Date","Time","Direction_West","Direction_East","Week_Year"
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"00:00:42",8,15,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"00:15:43",8,18,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"00:30:15",14,15,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"00:45:00",11,21,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"01:00:14",13,8,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"01:15:10",3,7,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"01:30:09",2,4,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"01:45:40",2,3,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"02:00:48",2,2,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"02:15:47",3,4,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"02:30:17",2,4,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"02:45:40",2,6,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"03:00:20",0,3,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"03:15:30",0,2,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"03:30:50",2,2,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"03:45:56",1,2,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"04:00:29",3,5,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"04:15:48",5,7,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"04:30:41",5,7,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"04:45:44",2,11,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"05:00:14",2,6,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"05:15:28",4,9,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"05:30:17",9,22,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"05:45:25",5,37,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"06:00:27",13,38,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"06:15:08",14,49,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"06:30:29",12,55,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"06:45:12",18,59,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"07:00:36",15,47,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"07:15:16",22,49,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"07:30:15",22,96,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"07:45:14",43,85,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"08:00:07",39,77,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"08:15:05",41,87,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"08:30:00",48,90,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"08:45:12",41,115,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"09:00:00",49,109,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"09:15:22",55,90,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"09:30:06",76,10,29
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-18,"09:45:11",48,79,29
