"Town","County","Street_Name","Sensor_ID","Latitude","Longitude","Date","Time","Direction_West","Direction_East","Week_Year"
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"00:00:00",18,22,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"00:15:22",10,11,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"00:30:20",13,27,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"00:45:14",10,12,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"01:00:08",5,10,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"01:15:13",8,8,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"01:30:19",4,4,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"01:45:04",4,9,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"02:00:31",3,4,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"02:15:00",6,2,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"02:30:36",5,11,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"02:45:00",0,6,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"03:00:54",1,3,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"03:15:52",1,1,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"03:30:37",0,2,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"04:00:44",1,4,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"04:15:45",3,2,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"04:30:48",3,12,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"04:45:40",2,6,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"05:00:16",2,7,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"05:15:00",8,19,27
"Gorey","Wexford","Main Street",97898,52.67579,-6.29403,2022-07-04,"05:30:41",5,35,27
